"Active.Players..47.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Ellsbury
										
										Jacoby Ellsbury",27,"CF","Arb 1","$2,400,000","-","$100,000","$2,500,000","$2,500,000",1.45,0
"Iglesias
										
										Jose Iglesias",21,"SS","Pre-Arb","$562,500","$1,500,000","-","$2,062,500","$2,062,500",1.2,0
"Varitek
										
										Jason Varitek",39,"C","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",1.16,0
"Okajima
										
										Hideki Okajima",35,"RP","Pre-Arb","$1,750,000","-","-","$1,750,000","$1,750,000",1.01,0
"Wakefield
										
										Tim Wakefield",44,"SP","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",0.87,0
"Miller
										
										Andrew Miller",26,"RP","Pre-Arb","$1,300,000","-","-","$1,300,000","$1,300,000",0.75,0
"Tazawa
										
										Junichi Tazawa",25,"RP","Pre-Arb","$550,000","$600,000","-","$1,150,000","$1,150,000",0.67,0
"Albers
										
										Matt Albers",28,"RP","Arb 2","$875,000","-","-","$875,000","$875,000",0.51,0
"Saltalamacchia
										
										Jarrod Saltalamacchia",26,"C","Arb 1","$750,000","-","-","$750,000","$750,000",0.43,0
"Aceves
										
										Alfredo Aceves",29,"RP","Pre-Arb","$650,000","-","-","$650,000","$650,000",0.38,0
"Buchholz
										
										Clay Buchholz",26,"SP","Vet","$555,000","-","-","$555,000","$555,000",0.32,0
"Jackson
										
										Conor Jackson",29,"1B","Arb 3","$3,200,000","-","-","$3,200,000","$524,590",0.3,0
"Bard
										
										Daniel Bard",26,"RP","Pre-Arb","$505,000","-","-","$505,000","$505,000",0.29,0
"McDonald
										
										Darnell McDonald",32,"LF","Pre-Arb","$470,000","-","-","$470,000","$470,000",0.27,0
"Atchison
										
										Scott Atchison",35,"RP","Arb 1","$454,000","-","-","$454,000","$454,000",0.26,0
"Lowrie
										
										Jed Lowrie",27,"2B","Pre-Arb","$450,000","-","-","$450,000","$450,000",0.26,0
"Bowden
										
										Michael Bowden",24,"RP","Pre-Arb","$417,500","-","-","$417,500","$417,500",0.24,0
"Reddick
										
										Josh Reddick",24,"RF","Pre-Arb","$417,500","-","-","$417,500","$417,500",0.24,0
"Doubront
										
										Felix Doubront",23,"SP","Pre-Arb","$417,000","-","-","$417,000","$417,000",0.24,0
"Kalish
										
										Ryan Kalish",23,"LF","Pre-Arb","$417,000","-","-","$417,000","$417,000",0.24,0
"Navarro
										
										Yamaico Navarro",23,"SS","Pre-Arb","$416,000","-","-","$416,000","$416,000",0.24,0
"Anderson
										
										Lars Anderson",23,"1B","Pre-Arb","$415,000","-","-","$415,000","$415,000",0.24,0
"Exposito
										
										Luis Exposito",24,"C","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.24,0
"Hill
										
										Rich Hill",31,"SP","Arb 1","$414,000","-","-","$414,000","$414,000",0.24,0
"Pimentel
										
										Stolmy Pimentel",21,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.24,0
"Tejeda
										
										Oscar Tejeda",21,"SS","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.24,0
"Weiland
										
										Kyle Weiland",24,"SP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.24,0
"Morales
										
										Franklin Morales",25,"RP","Pre-Arb","$424,000","-","-","$424,000","$310,469",0.18,0
"Sutton
										
										Drew Sutton",28,"SS","Pre-Arb","$414,000","-","-","$414,000","$246,590",0.14,0
"Aviles
										
										Mike Aviles",30,"3B","Pre-Arb","$640,000","-","-","$640,000","$220,327",0.13,0
"Lavarnway
										
										Ryan Lavarnway",23,"C","Pre-Arb","$414,000","-","-","$414,000","$93,263",0.05,0
"Williams
										
										Randy Williams",35,"SP","Pre-Arb","$414,000","-","-","$414,000","$74,655",0.04,0
"Miller
										
										Trever Miller",38,"RP","Pre-Arb","$414,000","-","-","$414,000","$40,721",0.02,0
